h,ice_speed,relative_speed,cd,wind_scale,velocity_length,stress_length,forcing_time,inertia,coriolis,drag,vp_internal,wind,ice_strength,concentration,eta_inertia,eta_vp
0.5110609421782568,0.07056257090673139,0.12599801511859254,0.006913278117532853,1.2868501482671082,7423.709077861673,3770.4702606662613,16020.23334045991,0.002064180092001418,0.00462961054228326,0.11249553910450912,3.8386320050564e-05,0.16277509903397772,0.14473447816706858,0.5110609421782568,0.007373687779807046,0.0001371428579698908
0.5720868074140439,0.04735000626688668,0.09044134462553478,0.004055527418739886,0.6306454779636508,17506.738032788933,1253.2589802135747,38768.2525288257,0.0006407300365870051,0.003477597740569224,0.03400205992414957,0.00043811119065371437,0.0797710442580265,0.549066784018829,0.5720868074140439,0.005444273076062282,0.0037365336281089245
0.6413857093437451,0.08571156262441515,0.02174572065138705,0.009681758085152366,1.4614671865480338,14829.771655119412,1092.5619752176153,49809.02472755701,0.0010120919942310561,0.007057584123410402,0.004692731450725143,0.002252988893167971,0.1848626014035992,2.4615299952629472,0.6413857093437451,0.005089318804039101,0.011459007514867938
0.7039818222446708,0.05099138962732398,0.23863525664256277,0.0114003978842521,1.4526971384029923,7648.877265636709,10212.697047247912,14419.658403961806,0.002282825190528162,0.004608458322072517,0.665446415739764,0.0009251449396462142,0.18375326831049257,9.448224993401238,0.7039818222446708,0.0026708041261705724,0.0010835513199436977
0.5081690563764807,0.07175313413846941,0.14457903826005522,0.009459918841628032,1.4284437538160346,6981.212575944239,1444.3178081257695,48957.054869244384,0.0006829723845056822,0.00468108431033927,0.20268515383373653,9.40429313335205e-05,0.18068543085998023,0.13582788045335256,0.5081690563764807,0.001759577301782401,0.00024234641632874275
0.6113344660670073,0.1304179135090529,0.15349505185744275,0.011416424523030934,1.2164364620624342,15705.055153829702,8286.660614357144,45505.87100764349,0.0016066379955706682,0.010235604593538478,0.2757037892012698,0.0001552256186497618,0.15386839395977184,1.286302020404203,0.6113344660670073,0.003651756958505334,0.00035293967722185984
0.6957183649905503,0.1102336858372105,0.1347120129686568,0.01490842530528761,0.741314521085745,7137.460132617565,727.1966161553812,42787.37872980371,0.00164362012799171,0.009845667566603362,0.2773117622099164,0.010884160117287748,0.09376969396751489,7.914924406985007,0.6957183649905503,0.004194928006650905,0.02857281469040622
0.6494305991846134,0.16675279007550278,0.24473548306909407,0.012076536334577628,0.847521379342502,17454.33614787179,7148.580097809604,27897.571164396668,0.003559662292683643,0.013902830498390584,0.7414129002580724,0.0004095206803833472,0.10720391697639539,2.9274913854298434,0.6494305991846134,0.004125092096758261,0.0004747957701134998
0.7204826594835259,0.05746010156838788,0.20530353381871466,0.007457438613633697,0.624842578050504,10106.960281138712,12652.664325211143,21113.3501596349,0.001798051419665872,0.005314804491980788,0.32218580495351323,0.0010630526612265324,0.07903702902764503,13.450448482521713,0.7204826594835259,0.0044113061110417585,0.002614893580872636
0.5925164234742142,0.0763010613377309,0.19863780213122353,0.009936951942007555,1.018978604839316,6194.410514539859,3428.5807395780594,20837.238610406126,0.001989574208590783,0.0058040125524522505,0.4018841305821357,0.0002495735984525713,0.12889173113091645,0.8556832327616745,0.5925164234742142,0.0037061569861848915,0.00046511919366002915
0.4987577365067172,0.1129804766003131,0.16321423447814332,0.002446343923407644,0.8684981970082861,16264.857244422856,715.0424807439999,30922.466712140376,0.0016710454135830477,0.007234198464639528,0.06679707465799904,0.00015445174629690538,0.10985729785183276,0.11043955982738213,0.4987577365067172,0.009079645557215018,0.0008399203141251625
0.7331728262620065,0.06783503959669697,0.13003542697491724,0.006340928833486569,0.823367378347174,5861.607933658441,2502.455255128705,16693.161859243533,0.0027320659229271745,0.006384954612616563,0.10990061441581708,0.007049830254357804,0.10414865066634696,17.641884767783022,0.7331728262620065,0.01200992299696623,0.031981560141248436
0.3978970574541446,0.0846976179126334,0.1760278524406538,0.003949666719491006,0.7339631647155759,6542.488369427835,5425.85024931737,25916.509369677715,0.0011924351025019682,0.00432652577094148,0.12544319218624705,2.16009682608923e-06,0.09283981276666199,0.011720361902385908,0.3978970574541446,0.005356569990129249,9.703523560133868e-06
0.4176343917465578,0.11433440090712466,0.07451788381704494,0.005435355701464476,1.262975292917674,7300.6074510260705,11996.617491090989,73632.5584887967,0.0006857415021520886,0.006130142172886773,0.03093661995787146,1.521752575619856e-06,0.15975514216552703,0.018255883565793926,0.4176343917465578,0.0034840441298987163,7.731622052234026e-06
0.5419983329624929,0.04789403571994706,0.14600165750453423,0.009648437553610625,0.9137843053315098,15049.60613713549,1876.3218460132478,28149.818506757223,0.0008456158624703607,0.0033325506276965884,0.21081253379632095,0.00015188283189651884,0.11558558779849258,0.284981075521796,0.5419983329624929,0.002563384603138214,0.0004606269440230437
0.5262843035592928,0.15238939416898767,0.1412082334516608,0.011286809453734835,1.1003940163722068,13508.462762735518,7635.114685234141,56825.497818793876,0.001294199556009542,0.010296094766594592,0.23068273856054694,2.6468699153265398e-05,0.1391900566142715,0.2020915536041411,0.5262843035592928,0.0034040382834685454,6.962352747313019e-05
0.4740868368532594,0.10378182326943056,0.1053450918519346,0.004827691485862436,1.3447806079152418,5465.161032830021,16922.160846588897,36683.56169570837,0.001229920480367729,0.006316500935133879,0.05491512624572762,3.7874629093498252e-06,0.17010278696952086,0.06409205655250728,0.4740868368532594,0.005316547253287983,1.6372241558870378e-05
