step,time_seconds,time_hours,F_I_abs_median,F_I_abs_p95,F_I_abs_maximum,F_C_abs_median,F_C_abs_p95,F_C_abs_maximum,F_sigma_abs_median,F_sigma_abs_p95,F_sigma_abs_maximum,F_D_abs_median,F_D_abs_p95,F_D_abs_maximum,F_W_abs_median,F_W_abs_p95,F_W_abs_maximum,combined_missing_abs_median,combined_missing_abs_p95,combined_missing_abs_maximum,undirected_IC_abs_sum_median,undirected_IC_abs_sum_p95,undirected_IC_abs_sum_maximum,retained_abs_sum_median,retained_abs_sum_p95,retained_abs_sum_maximum,retained_net_abs_median,retained_net_abs_p95,retained_net_abs_maximum,r_IC_corrected_median,r_IC_corrected_p95,r_IC_corrected_maximum,r_Sigma_median,r_Sigma_p95,r_Sigma_maximum,r_net_corrected_median,r_net_corrected_p95,r_net_corrected_maximum,deprecated_FI_plus_FC_abs_median,deprecated_FI_plus_FC_abs_p95,deprecated_FI_plus_FC_abs_maximum,r_IC_deprecated_FI_plus_FC_median,r_IC_deprecated_FI_plus_FC_p95,r_IC_deprecated_FI_plus_FC_maximum,r_net_deprecated_FI_plus_FC_median,r_net_deprecated_FI_plus_FC_p95,r_net_deprecated_FI_plus_FC_maximum,active_center_count_median,active_center_count_p95,active_center_count_maximum
127,38100.0,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00017380928830542058,0.06218663375107395,0.06390420880926909,0.0630635162532471,0.06324817167912872,0.0632939011050904,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650388984604627,0.128994749854937,0.13688091153974563,5.576192648908008e-09,3.123663210899057e-05,0.00019731816428689402,0.0,0.0,0.0,4.44485252327567e-08,0.00030530443460629426,0.0015461747553146565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
128,38400.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00018326756729403733,0.062187976069976024,0.06416829750970651,0.06306370649780581,0.06324807792966301,0.06327709386817866,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265044939189403,0.1291282815789907,0.1367507830296061,1.0201913886686503e-08,6.84924678507581e-05,0.00034657984792322937,0.0,0.0,0.0,8.061131553677004e-08,0.0006049225098019504,0.002709476607378141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
129,38700.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00018599833485778434,0.06218603022166271,0.064390348789681,0.0630581375317244,0.06324750192964379,0.06327011514690498,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265047364920705,0.12904944316174968,0.13649037699062766,3.4450193386776473e-10,6.145175508972975e-05,0.00022738547914570814,0.0,0.0,0.0,2.7202823922292155e-09,0.0005727913184978361,0.0017757454473399355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
130,39000.0,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00018703681060128164,0.06219944847677932,0.06455059684856462,0.06304776059855685,0.06324744884022991,0.06327122742485385,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650464340517717,0.1289667459796726,0.13613184509320522,8.511560209692347e-10,5.9159492018958325e-05,0.0002855131691104178,0.0,0.0,0.0,6.714195184110733e-09,0.0006526486824580426,0.002563676789782196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
131,39300.0,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00018984001864665758,0.06219342469379893,0.06467548538635387,0.06304284960567694,0.06324752919579929,0.06327220012833877,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650449759723228,0.12892611909875762,0.13628132066534412,1.3667541243801354e-09,5.115636371046462e-05,0.00028184222739835376,0.0,0.0,0.0,1.0799673409076047e-08,0.000496463221801487,0.002401904197627469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
132,39600.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019391576795193112,0.06221693608669901,0.06477295922607945,0.06303831809017643,0.0632475422549197,0.06327303903515599,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650516702340459,0.12899881074001265,0.13662823075622726,3.0080841173590782e-09,4.014348028112798e-05,0.00025662311420808563,0.0,0.0,0.0,2.423056104728749e-08,0.00039430213264080304,0.003779026774223981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
133,39900.0,11.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00020425176537016364,0.06221826392515964,0.06485851431464354,0.0630380312063735,0.06324755483203343,0.06327368564306858,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650504677341795,0.1291855906541637,0.13696100067588582,9.382430533397752e-10,2.2691179781350695e-05,0.00018481104961181414,0.0,0.0,0.0,7.402988276172824e-09,0.00024167656726512872,0.0015660917391833408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
134,40200.0,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00020579579150608148,0.06221965066560556,0.06493592239903283,0.06304007292441205,0.06324756708971375,0.06327415174921741,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265057106185209,0.1293646883674437,0.13718958115580898,2.680157849275434e-09,2.941222944487591e-05,0.00015663679505049813,0.0,0.0,0.0,2.116439570268886e-08,0.00025419520486839224,0.0012417524256043756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
135,40500.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00020258035375408581,0.0622119093158924,0.06500241615801951,0.06303517441279187,0.06324757896166613,0.06327436869913412,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265052605451144,0.1295659229837775,0.13727471825029805,2.335393493853912e-09,3.862706359219372e-05,0.00016906927815951456,0.0,0.0,0.0,1.8453824084900545e-08,0.00035339737764490957,0.0013295360081755799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
136,40800.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00020476746947073414,0.062212090519964486,0.0650362608149167,0.06303049773764394,0.06324759050252485,0.06327426347744544,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650509751191938,0.12969593948552344,0.13719124283824413,1.053949576430338e-09,3.084093050824909e-05,0.00013564955608989711,0.0,0.0,0.0,8.214116168424981e-09,0.0002792680182413441,0.0014414500400492338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
137,41100.0,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021099567806016667,0.06220483523690946,0.06505502747990673,0.06302856605104375,0.06324759113272042,0.06327375113019726,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650522759642305,0.1296420620620734,0.13696260570505916,1.506180230385038e-09,3.6317722686295164e-05,0.00016373476938203658,0.0,0.0,0.0,1.1984056439162024e-08,0.00034500021482714656,0.0016089861862449615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
138,41400.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00021649345050408117,0.06220183163132188,0.06503934236686697,0.06302593017256386,0.0632474290170544,0.06327268705927698,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650560068443562,0.1295467243090564,0.13661958071354713,1.6291417969303813e-09,5.227963855766206e-05,0.00018722842681935943,0.0,0.0,0.0,1.2905801744502321e-08,0.0004529853922103514,0.0016871553743235683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
139,41700.0,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00021873757643065743,0.06219199698250575,0.06496451453377967,0.06302142964974461,0.06324726795154179,0.06327090309359121,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650609542132224,0.1294842780830613,0.1369236162103308,1.8139619994393598e-09,6.110475569035874e-05,0.00033147919801999865,0.0,0.0,0.0,1.4354465830928818e-08,0.0005131327479135061,0.003137802482279581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
140,42000.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022436741132238357,0.062175381434763394,0.06491074539565851,0.06301706327098261,0.06324726827832614,0.06326817726048638,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265067507105856,0.12961988500668056,0.13711982274474846,9.8854990193734e-10,5.326252364853961e-05,0.0003622641900413285,0.0,0.0,0.0,8.025360448561208e-09,0.0004959812980315579,0.00305679908395755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
141,42300.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00022356129822908089,0.06215696366093439,0.0648077097033179,0.06301659256662974,0.0632472437845127,0.06326426352737151,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650708575809555,0.12975581374986847,0.1371754954015028,1.189515152297145e-09,6.25421945886648e-05,0.000428311017890456,0.0,0.0,0.0,9.392960202912907e-09,0.0005624853019307851,0.003327063585403559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
142,42600.0,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022188077071262738,0.062196627294297736,0.06469758692759339,0.0630083728453877,0.06324735979125554,0.06326303606752612,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650765020667848,0.12974973915768695,0.13709572792150243,7.366119347323219e-10,5.850514503821763e-05,0.00025658335332358426,0.0,0.0,0.0,5.8823835867047045e-09,0.000519438543446767,0.0019920660628592528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
143,42900.0,11.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022004276923440062,0.062256498220709694,0.06464341635307014,0.06299823792847539,0.06324740863280058,0.06326396313861371,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650750558483495,0.12984966473677179,0.13689432114047978,8.921169311392682e-10,2.8718089131436713e-05,0.00013789783251823393,0.0,0.0,0.0,7.079476903262053e-09,0.0002592073619748272,0.00108960105338763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
144,43200.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022210173423127343,0.062329021178133576,0.06461017265123288,0.06299220771272032,0.06324729615935727,0.06326472524924129,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650770811410134,0.1298365612541996,0.13688994356934125,1.5837752021462562e-09,4.890690913463497e-05,0.00019747185201421928,0.0,0.0,0.0,1.2477368847374809e-08,0.00043218411802647077,0.002742983501976687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
145,43500.0,12.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0002201255767525349,0.06241094219843436,0.06452837605533789,0.06299293249321268,0.06324730294987027,0.06326530151163731,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650781863662966,0.12975022841594616,0.13676219308925136,1.2570231357185464e-09,7.389380862751843e-05,0.0005914698335454904,0.0,0.0,0.0,1.000924639618185e-08,0.000657537753579382,0.004653462536881495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
146,43800.0,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021813948544306366,0.06238144249226388,0.06439174069433685,0.06299541864460961,0.06324724559964696,0.06326566134136295,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650870502704475,0.12957141099781125,0.13708907929312353,2.614533198216573e-10,6.07322195067695e-05,0.0005212817540276895,0.0,0.0,0.0,2.0353447303020863e-09,0.0005570975692037462,0.0041031660629265694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
147,44100.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00021826565370027852,0.062404435500890934,0.06440773567397051,0.06298694217863654,0.06324716333068256,0.06326576783312562,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650915122498346,0.12937219217794632,0.1375287958485835,1.3111045778590654e-09,7.379574077214727e-05,0.00025359061621134426,0.0,0.0,0.0,1.0410149973127053e-08,0.0007039276167883702,0.0019705895061770777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
148,44400.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022321863488945483,0.06253809058034163,0.06453628884589473,0.06297643795265587,0.06324713179144083,0.06326557157752938,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650932272645452,0.12941345528238504,0.1378760759830903,9.322830240395537e-10,7.05405986972069e-05,0.000308047127690007,0.0,0.0,0.0,7.354057330736574e-09,0.000619297872951556,0.002382489042274266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
149,44700.0,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022361053252407313,0.0625341592329648,0.06449851697506895,0.06296578691988362,0.06324713385244513,0.06326500229923636,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650844769948516,0.12960998505308352,0.1380817606849878,2.79680526785325e-09,4.1601562473927464e-05,0.0003093679462806212,0.0,0.0,0.0,2.2178850098965783e-08,0.0003520289622417611,0.002404853149225837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
150,45000.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00022398699485509866,0.06254714845428117,0.06483705060667067,0.06296623876922358,0.06324713546405933,0.06326396106664285,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650813987611684,0.12969940830744514,0.13813189093961628,1.0184811109436718e-09,5.4901142514540535e-05,0.0003599099884036046,0.0,0.0,0.0,8.00688194363078e-09,0.0005516452415939389,0.002788115934979171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
151,45300.0,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022434691088387887,0.06256611026726037,0.06508160704773353,0.06295977574758771,0.06324713673442285,0.06326231310442663,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650863219306702,0.12985331602516326,0.13803858797624577,2.761002626951654e-09,4.5555240419922604e-05,0.00016667974773294843,0.0,0.0,0.0,2.192679518534481e-08,0.0004070219224586049,0.0012893006941121915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
152,45600.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022198888717576642,0.0625057049894458,0.06525938248720654,0.06295221410543615,0.06324713764388391,0.06326204527266602,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650758189017033,0.1298774586811168,0.1378158959078823,2.6654744125118252e-09,4.969596292789006e-05,0.00028747534831786905,0.0,0.0,0.0,2.1058420946286333e-08,0.00040109394277407906,0.0022750136376603874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
153,45900.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00022260717250715124,0.06256631019649231,0.06540491299703294,0.06294064225614962,0.06324698905367898,0.06326218869087348,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650722584616522,0.129891929763741,0.13747502180621773,1.2884802223755947e-09,4.2211831357023736e-05,0.0003868604154993859,0.0,0.0,0.0,1.0224586142461293e-08,0.0003518571048673328,0.003049056002779152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
154,46200.0,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00021604355044457872,0.06255280188371629,0.06552984270904812,0.06293898436288928,0.0632469794015758,0.06326227191735805,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650724537174088,0.1298983941036277,0.13703443074251398,1.6722295120551104e-09,4.8596396659403464e-05,0.0004297897267084003,0.0,0.0,0.0,1.3170601566584783e-08,0.000447693266972366,0.003386264358280438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
155,46500.0,12.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021865404470000486,0.06254372816695243,0.0656433578291069,0.0629376334647811,0.06324675116091616,0.0632623035622326,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650705873773935,0.13008217655590532,0.1369292428849429,2.1502037462472067e-09,6.621978281991082e-05,0.0003415712699625631,0.0,0.0,0.0,1.6974209394867193e-08,0.0005916061684475474,0.0026930774358729973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
156,46800.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021775816977220717,0.06256220718579208,0.06575025740940793,0.06292963206382056,0.0632467417220024,0.06326227172990641,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650705887051383,0.13012497755107166,0.1371194940772028,1.7732528278040121e-09,6.640124794509798e-05,0.00019231191538976572,0.0,0.0,0.0,1.455029771641167e-08,0.0005476636510288626,0.0016760593645196997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
157,47100.0,13.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022063577514340224,0.06254485275219063,0.06581129505576334,0.06292357651533642,0.06324673465978059,0.06326215943468773,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650708384518727,0.13014264378279938,0.13749185496689156,1.33537872491342e-09,3.628567599637491e-05,0.00021859392136358813,0.0,0.0,0.0,1.0626409226914598e-08,0.00030862458930509134,0.0016983644148263314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
158,47400.0,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022069336436517117,0.06254585425252127,0.06583975939702254,0.06292210991656728,0.06324673792565658,0.06326196989443324,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650704683089964,0.1300295027075069,0.13778996689831907,8.073570070575102e-10,3.027388777251356e-05,0.00016586107038999286,0.0,0.0,0.0,6.399517347171428e-09,0.0002514061098596124,0.001363754742517854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
159,47700.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00022282784308595688,0.0625625048246756,0.06584478446821822,0.06292250895222926,0.06324669422668558,0.06326165941336634,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650723859963586,0.13013247912178635,0.1379801331674553,1.5711431417382075e-09,5.838006949199897e-05,0.00024215504321162148,0.0,0.0,0.0,1.2984527868778273e-08,0.00048000925702037427,0.001992998723849168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
160,48000.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0002241646342609544,0.06256790591761903,0.06578553893951034,0.06292122835100533,0.06324669561921861,0.063261866464691,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265074488183797,0.13014076099696004,0.1380307245172595,2.495828885837833e-09,5.4492682394379535e-05,0.00020372863374399142,0.0,0.0,0.0,2.0089545601195128e-08,0.0004950319681783804,0.0015820166231078512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
161,48300.0,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00022484939276937158,0.06256896540070887,0.06565652070512892,0.06292093913486321,0.06324656163769522,0.06326230880975972,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265086317269648,0.1302770399786092,0.13792232105328642,2.1463911207383332e-09,3.579135666688302e-05,0.00030039027902071787,0.0,0.0,0.0,1.696869050759889e-08,0.00030141200252398605,0.0023056645901480257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
162,48600.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00022264472052357676,0.06256657166824932,0.06553308387994479,0.06291775198662727,0.06324646790797277,0.06326271145611384,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650729037630712,0.13015879365220406,0.13780300922880262,6.335284300921496e-10,6.0775941021718366e-05,0.0004282185893342993,0.0,0.0,0.0,5.096019075050535e-09,0.0004934666542621098,0.0033361090795063055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
163,48900.0,13.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00022011040602614408,0.06256241729918441,0.0654357062641472,0.06291006559724382,0.06324647161110687,0.0632630649278565,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265088252447546,0.13032319472809195,0.13816033820458987,6.289037202955752e-10,6.907996422972095e-05,0.0005085649530376302,0.0,0.0,0.0,4.928124362852104e-09,0.000557236168529648,0.003910768338280915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
164,49200.0,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021796385941475253,0.06256206041806041,0.06535075975784009,0.06291109054513581,0.06324647116347537,0.06326336175285363,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650783236840357,0.1303115007493674,0.1383848140557356,6.624240324259969e-10,1.8016377750837614e-05,0.00015309797364221542,0.0,0.0,0.0,5.262908774363538e-09,0.00014965583411345675,0.0012380838820515013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
165,49500.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00022532363036666765,0.06265429107566302,0.06531053136440193,0.06290586727406186,0.06324643619205304,0.06326359491700853,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650845931793286,0.13034487198716288,0.1384603030267249,1.5054361647525598e-09,3.24791370650797e-05,0.0001919722183206961,0.0,0.0,0.0,1.2072864523818632e-08,0.00029019320259699317,0.0015038746599570136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
166,49800.0,13.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00023171488531358226,0.06266987729357436,0.0652174693171432,0.06290719328998329,0.0632463780308838,0.06326376024584003,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650813547113776,0.13024106236651561,0.1383818284798421,9.180794366383032e-10,2.977103080544597e-05,0.00015936124484485688,0.0,0.0,0.0,7.271059829433288e-09,0.00024422098027964724,0.0012259914400654507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
167,50100.0,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00023465088830159887,0.06263812921719521,0.06506186147072737,0.062884521801041,0.06324639069621454,0.06326385272719635,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650778577723848,0.13012384534437504,0.13815814352764594,6.232118332085319e-10,5.070655443425691e-05,0.00023770828304315765,0.0,0.0,0.0,4.947603090101211e-09,0.00040005339520239136,0.0018360962668046786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
168,50400.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023406828868512874,0.06276743924885687,0.06507659159881725,0.06288220792318709,0.0632462824248456,0.063263864650326,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650900668944337,0.13029188002726053,0.1378125051415688,3.03664618105491e-09,5.463515537261765e-05,0.0004859617406634873,0.0,0.0,0.0,2.582508897596769e-08,0.00042904967956338476,0.003740925906247711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
169,50700.0,14.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00023374045814262282,0.06277936724018546,0.06525648233114263,0.06288118240077352,0.06324628487243444,0.06326378915533133,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650927837020923,0.13051309305537745,0.13738076248090075,8.908115758858001e-11,7.553369257682882e-05,0.0005036969401196952,0.0,0.0,0.0,7.035028679201219e-10,0.0005975358643743749,0.0038523939401001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
