step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
135,11.25,1,standard,True,True,converged,,ilu,0.5,7,7,18,0.00019136815632464203,5.2148292863900535e-11,9.859451421292628e-06,6.0976923663056214e-09,2.114104482971626e-14,0.4669063999899663,0.44615720002911985,0.006453200068790466,0.35399769991636276,0.17391809989931062,0.06961300002876669,0.013057200005277991,0.09039879991905764,0.08570630004396662,0.00028059998294338584,0.018800400022882968,0.00018319999799132347,7,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
136,11.333333333333334,1,standard,True,True,converged,,ilu,0.5,8,8,24,0.00017512457563898052,6.06111086597317e-11,8.633314036849446e-06,6.087282317069725e-09,2.191048192772028e-14,0.5469611000153236,0.5268032000167295,0.007082399970386177,0.41271880007116124,0.20409869990544394,0.07928869995521381,0.017686299979686737,0.10377579991472885,0.10700199997518212,0.00026679999427869916,0.018314800050575286,0.00016870000399649143,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
137,11.416666666666666,1,standard,True,True,converged,,ilu,0.5,8,8,22,0.00020878047540687808,3.124187719939239e-11,8.959286274726543e-06,6.0693308628960866e-09,2.119529399677883e-14,0.5608232999802567,0.5404568000230938,0.008606200164649636,0.41869529988616705,0.20142210001358762,0.08246820012573153,0.017221599991898984,0.10899360006442294,0.11315529997227713,0.00025859999004751444,0.018387299962341785,0.00019789999350905418,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
138,11.5,1,standard,True,True,converged,,ilu,0.5,8,8,19,0.00029092630913421215,5.061615617049487e-09,9.814897046089736e-06,6.042791348194226e-09,2.1475269543660608e-14,0.5482069000136107,0.5282955000293441,0.008404700027313083,0.4120123999309726,0.19325679988833144,0.0850148000754416,0.014833400025963783,0.11086860008072108,0.10787840007105842,0.0003147000097669661,0.018072099948767573,0.00017870002193376422,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
139,11.583333333333334,1,standard,True,True,converged,,ilu,0.5,10,11,27,0.000409125213331434,3.205445564873181e-11,8.581650164234404e-06,6.008979042560393e-09,2.0742112028408784e-14,0.7209120999905281,0.7009601999889128,0.010500799980945885,0.5528871000278741,0.2689342001103796,0.10096669988706708,0.021896600141189992,0.1504114000708796,0.1375722999800928,0.00027139997109770775,0.018131399992853403,0.00017659994773566723,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
140,11.666666666666666,1,standard,True,True,converged,,ilu,0.5,10,16,48,0.00044052326432362116,9.951822015568619e-11,7.5580265683467864e-06,5.973083092738982e-09,2.1224763699583826e-14,0.9872928999830037,0.9740923999925144,0.008396799734327942,0.8282837001606822,0.41021709999768063,0.14624460006598383,0.03680429980158806,0.2222572001046501,0.13741190009750426,0.00025619997177273035,0.011524800036568195,0.00011259998427703977,13,3,3,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
141,11.75,1,standard,True,True,converged,,ilu,0.5,9,17,51,0.0004489552134736995,1.3905585382019767e-10,8.640614068500196e-06,5.938061992604305e-09,2.0995226659291723e-14,0.9795341000426561,0.9601325999828987,0.007390899991150945,0.8362076999619603,0.4258974000113085,0.13056209991918877,0.03783749998547137,0.22864350001327693,0.11653400002978742,0.00027110002702102065,0.017855700047221035,0.00019580003572627902,12,5,3,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
142,11.833333333333334,1,standard,True,True,converged,,ilu,0.5,10,16,48,0.0003938424800692144,1.5459824064268328e-10,7.320287207588592e-06,5.90477703475424e-09,2.129654558725166e-14,0.9645064999931492,0.9488707999698818,0.009738199994899333,0.8078918000683188,0.4238413998973556,0.13168910006061196,0.03218630002811551,0.20777049992466345,0.1312407999066636,0.00016240001423284411,0.013965099991764873,0.0002004000125452876,13,3,3,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
143,11.916666666666666,1,standard,True,True,converged,,ilu,0.5,7,20,59,0.0002939586166934727,5.691908040242726e-09,9.8019317904116e-06,5.874436331694076e-09,2.1429644649655037e-14,1.0855606000404805,1.0650959000340663,0.009834300028160214,0.9487956999801099,0.4957418999983929,0.13757479994092137,0.04144840018125251,0.2593237000401132,0.10646590002579615,0.00023830001009628177,0.018579699972178787,0.00020710000535473228,13,7,6,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
144,12.0,1,standard,True,True,converged,,ilu,0.5,9,23,74,0.0002793437103501488,1.692868163946005e-10,5.970380275905787e-06,5.8444805568768275e-09,2.074805092597896e-14,1.2743813000270166,1.2541746000060812,0.00701219990151003,1.1288016000180505,0.5808049999759533,0.17191469995304942,0.05310350010404363,0.30525399977341294,0.11836080008652061,0.00027279998175799847,0.018301200005225837,0.0001784000196494162,16,7,7,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
145,12.083333333333334,1,standard,True,True,converged,,ilu,0.5,8,28,90,0.0005590392868001389,4.644851879267351e-11,9.617807234911156e-06,5.8096466909645195e-09,2.066348413974158e-14,1.5247000000090338,1.5044848999823444,0.006283099879510701,1.3877116001094691,0.73688340006629,0.18376969988457859,0.06018120009684935,0.38693359994795173,0.11049019999336451,0.0002683000057004392,0.018358300032559782,0.00019890000112354755,18,10,10,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
146,12.166666666666666,1,standard,True,True,converged,,ilu,0.5,10,35,109,0.0004812714735743683,1.6950981752988152e-10,7.709774517394786e-06,5.769641487779913e-09,2.042128167842073e-14,1.8383563999668695,1.8159735000226647,0.00895530020352453,1.6847305999253877,0.8871794997830875,0.23832159978337586,0.07714440004201606,0.45785709988558665,0.12228759989375249,0.000255799968726933,0.02047420002054423,0.00020109995966777205,22,13,12,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
147,12.25,1,standard,True,True,converged,,ilu,0.5,11,46,140,0.00047173679988875175,2.1347099474000232e-10,8.744400756558252e-06,5.738439557823627e-09,2.1578733813261902e-14,2.3582360000000335,2.3377341000013985,0.008849700156133622,2.1839565999107435,1.1676736997906119,0.30577730026561767,0.08772289991611615,0.5934209000552073,0.14492779993452132,0.00025780004216358066,0.018689400050789118,0.0002004000125452876,28,18,17,0,two_state_linear_predictor,,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
148,12.333333333333334,1,standard,True,True,converged,,ilu,0.5,9,68,218,0.00046124764116674716,7.546631238226462e-10,9.497710130706108e-06,5.7407411169322e-09,2.167958338860814e-14,3.3815219999523833,3.3665874000289477,0.009628899919334799,3.2450224000494927,1.7401222999906167,0.43156879994785413,0.14245320006739348,0.8879232000326738,0.11193610006012022,0.00026709999656304717,0.013103700010105968,0.00011350004933774471,38,30,29,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
149,12.416666666666666,1,standard,True,True,converged,,ilu,0.5,9,36,111,0.0003730318635961079,7.670970919887262e-09,4.298076833701144e-06,5.756481778488072e-09,2.0906667655352312e-14,1.9012611000216566,1.8857572000124492,0.009131000086199492,1.753847599902656,0.919365200039465,0.24379539990331978,0.08022540021920577,0.4858425999409519,0.12277860002359375,0.0002720999764278531,0.013985599973239005,0.00018689996795728803,22,14,13,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
150,12.5,1,standard,True,True,converged,,ilu,0.5,8,43,131,0.0005490377244961654,2.521667274072023e-10,7.495569864927348e-06,5.760529212264773e-09,2.0833078835741195e-14,2.2120587999816053,2.1904334000428207,0.007175900042057037,2.0737990999477915,1.0794241999974474,0.29068980005104095,0.0902583000715822,0.5861415000399575,0.10945840005297214,0.00027059996500611305,0.01967269997112453,0.00017469999147579074,25,18,17,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
151,12.583333333333334,1,standard,True,True,converged,,ilu,0.5,10,24,72,0.00030913967039180104,2.3061479247252875e-10,5.71777092939245e-06,5.752878192724168e-09,2.081865544070289e-14,1.3531879999791272,1.3304176999954507,0.008195099944714457,1.1892249000957236,0.6072057001874782,0.17822759988484904,0.0689574999269098,0.31630780012346804,0.13299769995501265,0.0002770000137388706,0.02079869998851791,0.00017549999756738544,16,8,6,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
152,12.666666666666666,1,standard,True,True,converged,,ilu,0.5,10,21,63,0.0003580747323580655,9.583603560212026e-11,5.172406956043004e-06,5.739929084048532e-09,2.069907210450997e-14,1.2469992999685928,1.2260435000061989,0.011245599947869778,1.0740633000386879,0.552707199996803,0.17471750016557053,0.04654279997339472,0.2829640001291409,0.14073460001964122,0.0002846000134013593,0.019135700014885515,0.00017610000213608146,15,6,5,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
153,12.75,1,standard,True,True,converged,,ilu,0.5,12,16,47,0.0004709248153270068,7.755860304041382e-11,5.723639112724115e-06,5.726047268184958e-09,2.056032444277715e-14,0.9563724999898113,0.9359900000272319,0.01164829992922023,0.7673989000613801,0.3852486998657696,0.1268115999409929,0.03244579996680841,0.2087925000814721,0.15694280003663152,0.00028499995823949575,0.018430299998726696,0.0001716000260785222,13,3,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
154,12.833333333333334,1,standard,True,True,converged,,ilu,0.5,10,11,29,0.0005366231748919459,8.669117454337328e-11,7.168758230002462e-06,5.710639309465058e-09,2.1648471833036364e-14,0.6914878000388853,0.6744643999845721,0.009428899909835309,0.5391871000174433,0.26276740012690425,0.09193829976720735,0.022010300017427653,0.152526100166142,0.12584840005729347,0.00015650002751499414,0.015423899982124567,0.00019560003420338035,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
155,12.916666666666666,1,standard,True,True,converged,,ilu,0.5,9,12,35,0.0004796801515530368,6.687354627695605e-11,8.929526684868504e-06,5.689622842225925e-09,2.083977285383715e-14,0.7787075000233017,0.7578336999868043,0.008915199898183346,0.6104632000206038,0.3093248000368476,0.10569170000962913,0.025729100161697716,0.15879810001933947,0.1384553000680171,0.0002734999870881438,0.018906200013589114,0.0002104000304825604,10,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
156,13.0,1,standard,True,True,converged,,ilu,0.5,7,8,24,0.00039738885144209287,9.329205887100532e-11,8.46583778527445e-06,5.66038341212973e-09,1.981703335893448e-14,0.5311114999931306,0.5095667000277899,0.006378000020049512,0.40429729997413233,0.19999759987695143,0.07117350009502843,0.018084400100633502,0.10735160001786426,0.09889140003360808,0.0002655000425875187,0.019498199981171638,0.00023970002075657248,7,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
157,13.083333333333334,1,standard,True,True,converged,,ilu,0.5,8,8,24,0.0002797253357813664,1.0321868135043714e-10,6.449520438693241e-06,5.62195514598663e-09,2.02661143508127e-14,0.5114966999972239,0.4937174000078812,0.007045400037895888,0.38017909991322085,0.17630809993715957,0.07359750010073185,0.0171005999436602,0.10594970011152327,0.10649290005676448,0.0003205999964848161,0.016189899994060397,0.00019859999883919954,8,0,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
158,13.166666666666666,1,standard,True,True,converged,,ilu,0.5,11,13,37,0.00024269919294050683,9.682330131917823e-11,5.099552574597536e-06,5.575593904599736e-09,2.1170298270787805e-14,0.8543228000053205,0.8344340000185184,0.010404699947685003,0.6767341000959277,0.33811069978401065,0.11535110004479066,0.02876240003388375,0.18151439994107932,0.1472951999749057,0.00027109996881335974,0.01753770001232624,0.00019420002354308963,11,2,0,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
159,13.25,1,standard,True,True,converged,,ilu,0.5,10,11,31,0.00035580791174242096,9.130845364506535e-09,7.493166480993487e-06,5.523185701003371e-09,2.0284430557236573e-14,0.7437913000467233,0.7234919999609701,0.010124800028279424,0.5723080999450758,0.28657979995477945,0.10058130003744736,0.022024899953976274,0.15075010008877143,0.1410590999876149,0.00027110002702102065,0.018354400002863258,0.00019420002354308963,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
160,13.333333333333334,1,standard,True,True,converged,,ilu,0.5,10,11,33,0.0003662020106971265,1.5116079096488406e-10,6.002793710794332e-06,5.466927704365256e-09,2.0770368399007584e-14,0.7185792000382207,0.6992393999826163,0.01063189998967573,0.5571712999953888,0.27231330005452037,0.10119549999944866,0.024441300076432526,0.14844670007005334,0.13143619999755174,0.0002476000227034092,0.017608199967071414,0.0001105000264942646,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
161,13.416666666666666,1,standard,True,True,converged,,ilu,0.5,10,11,33,0.00033880793534989687,1.4394971128875384e-10,6.455711197184593e-06,5.408052775235947e-09,1.9549255203999456e-14,0.7207820999901742,0.7015117999981157,0.01067980017978698,0.5508130998932756,0.2724147000699304,0.1015169998863712,0.02344920003088191,0.14337590005015954,0.14001889992505312,0.0002538000117056072,0.01775870000710711,0.00018620002083480358,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
162,13.5,1,standard,True,True,converged,,ilu,0.5,8,16,48,0.0005272561579003236,3.358997641667968e-10,9.891672502613778e-06,5.346143953872982e-09,2.156765278884743e-14,0.9196022999822162,0.8987620000261813,0.00859640003181994,0.7795546999550425,0.3986356998793781,0.12323430017568171,0.03412649984238669,0.21017540007596835,0.11061090003931895,0.0002733999863266945,0.018950199999380857,0.00015059998258948326,11,5,3,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
163,13.583333333333334,1,standard,True,True,converged,,ilu,0.5,8,20,60,0.0005242118191082308,3.361625228517241e-10,9.965145320524267e-06,5.282105851242876e-09,2.0537942150565354e-14,1.1394772000494413,1.1188318000058644,0.0074056999874301255,1.0052726999856532,0.527918900072109,0.15109180007129908,0.03982809995068237,0.2718817998538725,0.10615340003278106,0.00027869996847584844,0.018842599994968623,0.00017750001279637218,14,6,6,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
164,13.666666666666666,1,standard,True,True,converged,,ilu,0.5,10,18,54,0.00020939273308885476,9.62793804627719e-09,4.486271096657392e-06,5.219534031766216e-09,2.010459546820259e-14,1.0421406999812461,1.01997520000441,0.010667100199498236,0.878774699929636,0.4401298999437131,0.1439368001301773,0.04214030003640801,0.23747759993420914,0.1305333998752758,0.0002749999985098839,0.020319900009781122,0.00019300001440569758,13,5,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
165,13.75,1,standard,True,True,converged,,ilu,0.5,9,23,75,0.0002296376847617721,1.0666635026831418e-10,4.9341898048845955e-06,5.1590462165053724e-09,2.0412807990910294e-14,1.618352000019513,1.5982537000090815,0.008972400042694062,1.4676204000716098,0.760679500119295,0.20325600006617606,0.07761850004317239,0.4075611000880599,0.12166089989477769,0.0002706999657675624,0.01815550000173971,0.0001748999929986894,16,7,7,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
166,13.833333333333334,1,standard,True,True,converged,,ilu,0.5,10,21,65,0.00022359520083443124,1.571441668050899e-10,6.3771276526296236e-06,5.096851513455919e-09,2.035936035268039e-14,1.2361564000020735,1.216814500046894,0.009095299988985062,1.0632643999997526,0.5444156999583356,0.16492890007793903,0.045143499970436096,0.29240260017104447,0.14445480005815625,0.00027730001602321863,0.017410899978131056,0.00016870000399649143,15,6,5,0,two_state_linear_predictor,,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
167,13.916666666666666,1,standard,True,True,converged,,ilu,0.5,11,20,63,0.00030542062945273927,3.2877074982681984e-10,7.006685358095429e-06,5.031987361942892e-09,2.009698741469511e-14,1.15564730000915,1.1363888999912888,0.013023000152315944,0.9704516999190673,0.4883649001712911,0.15830529987579212,0.046961500018369406,0.26083950023166835,0.1529141999199055,0.0002736999886110425,0.017599300015717745,0.00011500000255182385,15,5,4,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
168,14.0,1,standard,True,True,converged,,ilu,0.5,7,35,108,0.0006342524059218599,2.954769944189146e-10,9.35331949411166e-06,4.978790881107415e-09,1.9362493403851223e-14,1.8373639999772422,1.8174089000094682,0.0074889002135023475,1.7070585998590104,0.8961397001403384,0.23252610000781715,0.07787780015496537,0.4768477000761777,0.10286139993695542,0.00024199998006224632,0.018446700007189065,0.00021309999283403158,20,15,13,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
169,14.083333333333334,1,standard,True,True,converged,,ilu,0.5,10,78,251,0.000698035969204264,3.4440902139446633e-10,9.805123886108517e-06,4.960137906005818e-09,2.0594664109130406e-14,3.9114349000155926,3.89094319997821,0.010666900081560016,3.7411992998677306,1.9901612002286129,0.4807690998422913,0.16955980012426153,1.0492798999184743,0.13907700002891943,0.00023040000814944506,0.01872600003844127,0.00018020003335550427,43,35,33,0,two_state_linear_predictor,,protected_anderson,6,5,anderson_step_guard|anderson_step_guard|anderson_step_guard|anderson_step_guard|anderson_step_guard,no_cache_phase1,800,800,0,0,0
170,14.166666666666666,1,standard,True,True,converged,,ilu,0.5,9,40,122,0.00033070405501768786,6.976929182357849e-09,4.226921843783086e-06,4.954326461464695e-09,1.8469883278260964e-14,2.1013604000327177,2.082023199996911,0.0076704000239260495,1.960514000034891,1.0478392998920754,0.25854140013689175,0.08626669959630817,0.5410379997338168,0.11383879993809387,0.0002455000067129731,0.01758220000192523,0.00019639998208731413,24,16,15,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
171,14.25,1,standard,True,True,converged,,ilu,0.5,5,41,125,0.0007815718522493211,1.4979153671312648e-10,8.755558642253716e-06,4.940281015120083e-09,1.916616068925335e-14,2.021236000000499,2.000838899984956,0.004703699960373342,1.9300935000064783,1.0134458999382332,0.2591673999559134,0.08415599999716505,0.5486250999383628,0.06604170001810417,0.00024530000519007444,0.01851250004256144,0.00019890000112354755,23,18,18,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
172,14.333333333333334,1,standard,True,True,converged,,ilu,0.5,7,24,72,0.0005723783477961872,2.610140958793887e-10,6.5307265265369425e-06,4.919678570768221e-09,1.9531780977623567e-14,1.3096708999946713,1.2890298999845982,0.00818150001578033,1.183951499988325,0.6210506000788882,0.17299099982483312,0.04828379984246567,0.3252574000507593,0.09689689998049289,0.0003179000341333449,0.018670400022529066,0.00020559999393299222,15,9,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
173,14.416666666666666,1,standard,True,True,converged,,ilu,0.5,8,9,27,0.00038893440618680014,1.7493845808007296e-10,9.4139438356266e-06,4.897564074593909e-09,1.9672395855368065e-14,0.5718802000046708,0.5571246999897994,0.007275199925061315,0.4458114000153728,0.22062190005090088,0.08080170000903308,0.018770200025755912,0.11694960005115718,0.10403810004936531,0.0002772999578155577,0.013055099989287555,0.00010830000974237919,8,1,0,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
174,14.5,1,standard,True,True,converged,,ilu,0.5,8,11,33,0.00044334251038858697,2.1790637096165046e-10,4.488646756407627e-06,4.87633915794588e-09,2.066401411747739e-14,0.7006893000216223,0.6797090999898501,0.007226100016850978,0.5625514999846928,0.2891472000046633,0.08923709997907281,0.02286539995111525,0.15149680012837052,0.10993149998830631,0.00027409999165683985,0.018978699983563274,0.0002823999966494739,9,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
175,14.583333333333334,1,standard,True,True,converged,,ilu,0.5,9,10,29,0.00047059012602246287,2.6427544620049453e-10,3.600208470093523e-06,4.855282046317961e-09,1.994297711905785e-14,0.6589220000314526,0.6383332999539562,0.009767199982888997,0.507403300027363,0.2552017000853084,0.09116549993632361,0.02044480008771643,0.13087959995027632,0.12116279994370416,0.00027060002321377397,0.01859979995060712,0.00020300003234297037,9,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
176,14.666666666666666,1,standard,True,True,converged,,ilu,0.5,10,11,30,0.00047183859711218894,8.990595935348431e-09,9.943804899857183e-06,4.8338872823642845e-09,1.9328921362809313e-14,0.7087704000296071,0.6876418000319973,0.009600799938198179,0.548895200015977,0.2641030000522733,0.10314250009832904,0.022653999971225858,0.1485053999349475,0.12914580007782206,0.00026459997752681375,0.019170899991877377,0.00019230000907555223,10,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,800,800,0,0,0
177,14.75,1,standard,True,True,converged,,ilu,0.5,9,12,36,0.0004582116317640114,3.785021284343907e-11,6.150562638146643e-06,4.810943935634565e-09,1.9464724360060374e-14,0.7604283000109717,0.7422796000028029,0.007226100075058639,0.6102609999943525,0.30724380002357066,0.10049479990266263,0.026515899982769042,0.16504419990815222,0.12479249993339181,0.00024279998615384102,0.016490499954670668,0.00017790001584216952,10,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
178,14.833333333333334,1,standard,True,True,converged,,ilu,0.5,10,13,38,0.0003738069208292471,8.289614849164195e-11,4.590139902564881e-06,4.783485438727726e-09,1.9517477164445226e-14,0.8068311000242829,0.7856170000159182,0.009793099772650748,0.6381288001430221,0.32822670007590204,0.11020539986202493,0.026790899981278926,0.16161619999911636,0.13769510010024533,0.00027240003691986203,0.019272199948318303,0.00016910000704228878,11,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
179,14.916666666666666,1,standard,True,True,converged,,ilu,0.5,8,14,41,0.00041169546234247665,1.7053155803818717e-10,6.071784152171065e-06,4.7483240317843245e-09,2.0092096383309114e-14,0.8567098000203259,0.8365074999746867,0.007662699790671468,0.7230410000775009,0.3666720998589881,0.11883620009757578,0.029751999827567488,0.19585260009625927,0.10580380010651425,0.0001677999971434474,0.01845040003536269,0.00019910000264644623,11,3,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
180,15.0,1,standard,True,True,converged,,ilu,0.5,6,20,61,0.0004992588701463968,9.684868962678646e-09,9.866265685644414e-06,4.70267180908931e-09,1.9498866129226616e-14,1.097611400007736,1.0782281999709085,0.004800899827387184,0.9892785000847653,0.5081449002609588,0.14999330008868128,0.043826800014358014,0.272970300167799,0.08414880005875602,0.0002764000091701746,0.017443899996578693,0.00017820001812651753,13,7,7,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
181,15.083333333333334,1,standard,True,True,converged,,ilu,0.5,7,34,103,0.0006715550748294202,1.0610362694006369e-10,6.207105311922785e-06,4.6475743701124214e-09,1.9260304860658286e-14,1.7584955000202172,1.7386944000027142,0.005820199905429035,1.6473178999731317,0.8718096000957303,0.21626240003388375,0.0732081999303773,0.4639393000397831,0.0855563001241535,0.0002324000233784318,0.017721200012601912,0.0001865000231191516,20,14,13,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
182,15.166666666666666,1,standard,True,True,converged,,ilu,0.5,5,31,93,0.0008783807477705879,1.1513619148285104e-10,9.202803978314791e-06,4.587451133403157e-09,1.9545238406319705e-14,1.5650960999773815,1.5517802000395022,0.004066699999384582,1.4857907000696287,0.787496100179851,0.191919399832841,0.0686896001570858,0.4181592001696117,0.061922799970488995,0.00024419999681413174,0.011671100044623017,0.00012129999231547117,17,14,12,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,800,800,0,0,0
183,15.25,1,standard,True,True,converged,,ilu,0.5,8,37,111,0.0006465075128395892,8.11500516434804e-11,7.494726564110663e-06,4.524861569796229e-09,1.960517988591566e-14,1.9219007000210695,1.9035938999732025,0.007487499911803752,1.7784708000253886,0.9329523999476805,0.2441269000992179,0.0809994000592269,0.4967743000597693,0.11763560003601015,0.00025260000256821513,0.015967999992426485,0.0001113000325858593,22,15,14,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
184,15.333333333333334,1,standard,True,True,converged,,ilu,0.5,9,17,51,0.00047077176567189533,4.970378032837784e-11,6.56245491748343e-06,4.463078272190989e-09,1.948738176340839e-14,0.9818453000043519,0.9618476000032388,0.007617799972649664,0.8357915999367833,0.4355262001045048,0.12413040013052523,0.03527649992611259,0.22718450019601732,0.11843820009380579,0.0002547000185586512,0.01851709996117279,0.00019619998056441545,12,5,3,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,800,800,0,0,0
185,15.416666666666666,1,standard,True,True,converged,,ilu,0.5,7,24,77,0.00041075798225541035,8.109845187795663e-11,9.975751525916714e-06,4.402720275014609e-09,1.8590616266485947e-14,1.263153100037016,1.2432706999825314,0.006495900161098689,1.144988099928014,0.589907200075686,0.1613706000498496,0.05515709996689111,0.3224728998611681,0.0917866998934187,0.0002742000506259501,0.018049600010272115,0.00017600000137463212,15,9,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,800,800,0,0,0
