step,time_seconds,time_hours,F_I_abs_median,F_I_abs_p95,F_I_abs_maximum,F_C_abs_median,F_C_abs_p95,F_C_abs_maximum,F_sigma_abs_median,F_sigma_abs_p95,F_sigma_abs_maximum,F_D_abs_median,F_D_abs_p95,F_D_abs_maximum,F_W_abs_median,F_W_abs_p95,F_W_abs_maximum,combined_missing_abs_median,combined_missing_abs_p95,combined_missing_abs_maximum,undirected_IC_abs_sum_median,undirected_IC_abs_sum_p95,undirected_IC_abs_sum_maximum,retained_abs_sum_median,retained_abs_sum_p95,retained_abs_sum_maximum,retained_net_abs_median,retained_net_abs_p95,retained_net_abs_maximum,r_IC_corrected_median,r_IC_corrected_p95,r_IC_corrected_maximum,r_Sigma_median,r_Sigma_p95,r_Sigma_maximum,r_net_corrected_median,r_net_corrected_p95,r_net_corrected_maximum,deprecated_FI_plus_FC_abs_median,deprecated_FI_plus_FC_abs_p95,deprecated_FI_plus_FC_abs_maximum,r_IC_deprecated_FI_plus_FC_median,r_IC_deprecated_FI_plus_FC_p95,r_IC_deprecated_FI_plus_FC_maximum,r_net_deprecated_FI_plus_FC_median,r_net_deprecated_FI_plus_FC_p95,r_net_deprecated_FI_plus_FC_maximum,active_center_count_median,active_center_count_p95,active_center_count_maximum
120,36000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006463166060404717,0.12669662263377626,0.12999273146583182,0.12165525060736386,0.12649110645081152,0.12649684600531955,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530215434020931,0.26775960698801393,0.2955309469660839,1.5392881779053953e-08,8.41927618546274e-05,0.002085601707782751,0.0,0.0,0.0,6.094998057577515e-08,0.00033210162497926616,0.008141225415521428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4556.0,4556.0,4556.0
121,36300.0,10.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.008823330308538772,0.12674074737194607,0.1286103828891605,0.12165525033033614,0.1264911065728269,0.12649746932317013,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530209750342347,0.26753954254096374,0.2906543375694914,4.2120972112038e-08,0.00019416187617985343,0.0011531460721809301,0.0,0.0,0.0,1.666076521996165e-07,0.0007669741654060206,0.004534112268244594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4554.0,4554.0,4554.0
122,36600.0,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.010636886004979779,0.12670779575284857,0.128718119703172,0.12129653786960663,0.12649110648431075,0.12649749688793938,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530209141967309,0.26760026823103433,0.297350329580898,4.2592072927905825e-08,0.00018333318552426816,0.0027322396946215083,0.0,0.0,0.0,1.6802519190467074e-07,0.0007241197178284348,0.01070665942448352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4548.0,4548.0,4548.0
123,36900.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.014177739489154139,0.126738592372812,0.1287920837279235,0.11982786922497526,0.12649110646833217,0.12649796926617177,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302045606146795,0.2672662565249915,0.29388142716492693,2.452823247397845e-08,0.00014619806616197054,0.0007420323420184988,0.0,0.0,0.0,9.719682766501647e-08,0.0005780265773634584,0.0029193912470280503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4542.0,4542.0,4542.0
124,37200.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.020524680680844253,0.12672451186974332,0.13016928715239837,0.11662981289882939,0.12649110659096185,0.12649805691588853,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302153821376006,0.2673867377841154,0.2972872894938796,1.636186579870015e-07,9.863934329916574e-05,0.00414442691114886,0.0,0.0,0.0,6.494241918623583e-07,0.0003934843616952853,0.016437168010714147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513.0,4513.0,4513.0
125,37500.0,10.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.02544692933644851,0.1267089983152109,0.1292696668340133,0.11473514657882673,0.12649110649779866,0.126498385990352,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530204725764844,0.2672601060234021,0.29682288916174254,8.115330548300523e-08,9.260266385737259e-05,0.0032644050219664436,0.0,0.0,0.0,3.199333399960023e-07,0.0003626839368660221,0.012874143255937314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.0,4505.0,4505.0
126,37800.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02755316408929736,0.1267006422829035,0.12924870440375044,0.1127611267266501,0.12649110715788472,0.12649851885300198,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530228982133008,0.2670695016931102,0.2916940147203366,5.334830209348357e-07,0.0001123225892301205,0.002672277800114051,0.0,0.0,0.0,2.108776791401732e-06,0.00044397767039639104,0.010473147837907117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4503.0,4503.0,4503.0
127,38100.0,10.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03157984660100697,0.1267587623423762,0.1298120961501906,0.11073039641586263,0.1264911064320606,0.12649871614517613,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530226752728222,0.2670256923322531,0.2932364458340878,2.209282040271736e-08,0.0001705543587821066,0.0024737874934643105,0.0,0.0,0.0,8.858144188345713e-08,0.0006737031031031683,0.009705849204346483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499.0,4499.0,4499.0
128,38400.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.034145679397134907,0.12673610296074272,0.1292951277335216,0.10899747061259722,0.12649110645115114,0.12649878385148441,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530180551945694,0.26662936697831763,0.29257650189429885,3.013319619577755e-08,0.0001862403665799836,0.001349730063999128,0.0,0.0,0.0,1.197903284928995e-07,0.000736150357450606,0.0053221342272850814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4498.0,4498.0,4498.0
129,38700.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.03650842211516952,0.12676114851472722,0.1294033757998239,0.10706624467531564,0.12649110664320018,0.12649893085591918,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530180560675117,0.2668071689622563,0.2942272910709288,2.0459293988370476e-07,0.00018013263337478546,0.0026967435185940034,0.0,0.0,0.0,8.087246043751965e-07,0.0007118198047286376,0.010518196472860154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.0,4491.0,4491.0
130,39000.0,10.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.03832017189045095,0.12675671691802784,0.1295643349535082,0.10322870957472886,0.12649110669408384,0.1264986532806847,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530202064593249,0.26667056779487386,0.29679661772058347,2.4279630622031705e-07,0.00013748678020923988,0.0022935939913234604,0.0,0.0,0.0,9.540449319219553e-07,0.000541633551761554,0.00901657909517261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4484.0,4484.0,4484.0
131,39300.0,10.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04164018753111895,0.12677039910733143,0.12965487981826673,0.10091893623720956,0.12649110642641928,0.12649899297141579,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301742860239285,0.266480861028351,0.29592075295343245,1.696362264251235e-08,0.00018695055572077128,0.0010663241345711244,0.0,0.0,0.0,6.70327555820316e-08,0.0007385053704142668,0.004175206097859717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4462.0,4462.0,4462.0
132,39600.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442030445450828,0.12677590187603527,0.1298771011342285,0.09655157271070754,0.1264911064675382,0.12649848473870817,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302104404286174,0.26633295128100726,0.2957793179970987,6.447001305823896e-08,0.00015786372568779773,0.001783160325253037,0.0,0.0,0.0,2.548399899322592e-07,0.0006235714407220776,0.006988606534905183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.0,4452.0,4452.0
133,39900.0,11.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.04656639380705508,0.12676617373235327,0.13021533829734547,0.093629204738265,0.12649110640789818,0.12649932134988254,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530168003058938,0.2659284547489792,0.29609624618144054,2.8244495663141436e-09,0.00018912886137729154,0.0007036344705574169,0.0,0.0,0.0,1.1162266073836967e-08,0.0007468016004237543,0.0027881545943948694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446.0,4446.0,4446.0
134,40200.0,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.04900533320580487,0.12679119145436887,0.13029014017847698,0.08997859180724543,0.12649110652167447,0.12649908911045518,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25301795098373014,0.26608347666990084,0.29900106706314356,1.4966728968202566e-07,0.00025320412384504054,0.002299692143560302,0.0,0.0,0.0,5.912674901448059e-07,0.0010012622082648955,0.009037621799666934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.0,4441.0,4441.0
135,40500.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05256629791604382,0.12677560702689378,0.12997587534734742,0.08679454876103423,0.1264911064176882,0.12649941089998823,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530165753732613,0.265542284478327,0.2976360903918355,1.3690310963303244e-08,0.00020339864306060103,0.0015835708600789315,0.0,0.0,0.0,5.3907080348409e-08,0.0008034240101374627,0.006191761532506804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4438.0,4438.0,4438.0
136,40800.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0545815554180881,0.1267980604707096,0.13032661251564137,0.08352526838838482,0.12649110662973773,0.1264995353706313,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530185538566615,0.2651736475570998,0.29820183442487613,2.793464486545726e-07,0.00014660098019312343,0.00417708913136636,0.0,0.0,0.0,1.1016506564070962e-06,0.0005761685944351035,0.016397134600396747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4434.0,4434.0,4434.0
137,41100.0,11.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05828681466763602,0.12680347189890362,0.13048427623803133,0.0797364460546417,0.12649110641347758,0.12649870078340966,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530183057836851,0.2651179181140417,0.29478993130285447,4.464523190817945e-09,0.00024964545808273163,0.0013207720531716763,0.0,0.0,0.0,1.766074874541289e-08,0.0009863575134634612,0.0052472709104422885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4428.0,4428.0,4428.0
138,41400.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06336608475765042,0.1267979408049889,0.13069002831299315,0.07228850914061939,0.12649110645537154,0.1264961277071019,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302147870483926,0.26500886263640505,0.30067951650223557,4.7312213694107547e-08,0.00026444837658938134,0.001847147162229328,0.0,0.0,0.0,1.8701794202204175e-07,0.0010450209037942328,0.007271420510314376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.0,4403.0,4403.0
139,41700.0,11.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.06817870445379097,0.12680615611355048,0.1308213993597332,0.06753738358020205,0.12649110641516595,0.12649522160674898,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530213338238114,0.26449976142581794,0.29849816773399185,1.2968680787951733e-08,0.0002328328952186718,0.0019988795179863516,0.0,0.0,0.0,5.1282098576819134e-08,0.000918893071070828,0.007953063901960234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4395.0,4395.0,4395.0
140,42000.0,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07088733579440394,0.1267483022505127,0.130986291861848,0.06291491064235394,0.12649110644680842,0.12649526266395103,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530189790128545,0.26424577467228544,0.2975323298076354,6.130445628206228e-08,0.00010732545378700832,0.005236956263052116,0.0,0.0,0.0,2.4211354329617076e-07,0.00042357614971578854,0.020068049158585483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4388.0,4388.0,4388.0
141,42300.0,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.07150861619041143,0.12682044872213433,0.13148925600827854,0.057882448604313644,0.1264911064168891,0.12649559443236563,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530182291820961,0.26389911551133494,0.2959636102476159,1.332712970682275e-08,0.0002517247675434786,0.0018624645390363658,0.0,0.0,0.0,5.273671328585073e-08,0.0009952928822657406,0.007308551471896482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,4386.0,4386.0
142,42600.0,11.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07214614238668204,0.12680178853124918,0.13155182315216427,0.05225311029151352,0.1264911064126797,0.12649114717529727,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302056078936447,0.26352462971863344,0.3009716477581661,5.11421970555477e-09,0.0002426623689983274,0.0009200666720277907,0.0,0.0,0.0,2.0148773384712655e-08,0.0009564986133184113,0.003620121658452428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4380.0,4380.0,4380.0
143,42900.0,11.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.07724818408280339,0.1268295209563619,0.13145653630661003,0.04757209372129442,0.1264911066715496,0.12649137255667628,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530188623239339,0.26298615986521334,0.29973811880012174,3.1514130034135937e-07,0.0002711698742440039,0.0016926479575594241,0.0,0.0,0.0,1.243247202354956e-06,0.0010698521307557834,0.0066448501160958325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4375.0,4375.0,4375.0
144,43200.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08281986686245446,0.126828337038476,0.13172364320273014,0.04264167936105044,0.12649110664384342,0.12649116112377087,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530192338911478,0.26292705461652427,0.29561603412402226,3.38673954391657e-07,0.00039533978800800046,0.0028255523377902023,0.0,0.0,0.0,1.3364651981845503e-06,0.0015580316687491486,0.01099083323280463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4370.0,4370.0,4370.0
145,43500.0,12.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.08814473167959622,0.12679076090201113,0.1319290147202676,0.03775488349791473,0.12649110679803846,0.12649293656487193,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530207688943409,0.262995829139517,0.2959498032486807,4.280077265630232e-07,0.0003257539076390672,0.0019382749890689093,0.0,0.0,0.0,1.6914079181313699e-06,0.0012812299758813948,0.007565654203038382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,4345.0,4345.0
146,43800.0,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.09334394455808537,0.12680755821756412,0.13206424198492553,0.031980211557884525,0.12649110666883373,0.12649135569106928,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302154653774983,0.26251053993778517,0.2983080455613429,3.1408008244836704e-07,0.0002854816648908825,0.002599778916729514,0.0,0.0,0.0,1.241510532223093e-06,0.0011279726682032565,0.010164181506079693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.0,4337.0,4337.0
147,44100.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.09671964598178513,0.1268076674706332,0.13227835340634742,0.029832576104433003,0.1264911066480087,0.1264913441503412,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530174803406575,0.262011047841554,0.2956892924399003,3.0634636287048244e-07,0.0004143931687009172,0.0018693798311111914,0.0,0.0,0.0,1.2108962904196405e-06,0.001637034262053835,0.007439359815859061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4329.0,4329.0,4329.0
148,44400.0,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0999002723065425,0.1267907117709222,0.1324873399107216,0.027473360523576018,0.1264911066068206,0.12649115651846393,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302378739636566,0.26189271747207815,0.2909649636706084,4.0091294818603025e-07,0.00033058160983906297,0.0016611034032100946,0.0,0.0,0.0,1.5847475734971236e-06,0.0013034513405422736,0.0066015323079642715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4325.0,4325.0,4325.0
149,44700.0,12.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.10316365611736783,0.12681023985472345,0.13320820185350007,0.02367475959833091,0.12649110641922787,0.12649111182670789,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530280163004992,0.2614916506144922,0.2960546679624777,2.6001131503218324e-08,0.0003630558351086732,0.0022498532410026584,0.0,0.0,0.0,1.0297605122063866e-07,0.0014318148674802445,0.008728837375371008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4320.0,4320.0,4320.0
150,45000.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.10435728923767307,0.12679648439720895,0.13311075985724782,0.021319932704280863,0.1264911066109374,0.12649116124892948,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25302522310124936,0.2612207187626721,0.29226967883517685,4.10404847682434e-07,0.0003075376555232288,0.0015107525518076807,0.0,0.0,0.0,1.622267600806024e-06,0.0012123712237650803,0.005927219986702016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4315.0,4315.0,4315.0
151,45300.0,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.10733249545793047,0.12679951625538666,0.13342293858900214,0.019558052240530994,0.1264911066920317,0.1264911729155441,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530324277358282,0.26106701068266924,0.2906465476681427,4.55817422509248e-07,0.00035706417232763386,0.0023514507723825656,0.0,0.0,0.0,1.8017702085172733e-06,0.001401382114441969,0.009189478901490957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4305.0,4305.0,4305.0
152,45600.0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.10948112339343954,0.12677780032778768,0.1331293370080014,0.01672810964709623,0.12649110660583798,0.12649113561959865,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530463326082333,0.2609876723407674,0.2919204844622124,3.235261409766489e-07,0.0002697954780111719,0.001501388446736943,0.0,0.0,0.0,1.2788128763079664e-06,0.0010641486731523169,0.005881020093984838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.0,4288.0,4288.0
153,45900.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.11125444216864731,0.12678157190940564,0.13342516084367875,0.015720198560879684,0.12649110651477932,0.12649113177775784,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530488295253775,0.2609232261439486,0.28849429101423874,1.9314034083342987e-07,0.0003405380047030059,0.001964598832557753,0.0,0.0,0.0,7.634542307039844e-07,0.0013451290877815574,0.007788800249711591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4277.0,4277.0,4277.0
154,46200.0,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.11231012356211774,0.12677568732697028,0.1334050407458848,0.014733783564161327,0.1264911066154142,0.1264911583268096,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530554195099568,0.26061213265898764,0.2871626557249535,4.4852185713126995e-07,0.00025610282256751375,0.0017117750646352646,0.0,0.0,0.0,1.7735258097765145e-06,0.0010089501917800736,0.006788431212167933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.0,4272.0,4272.0
155,46500.0,12.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11338504778816524,0.12678058676639453,0.13379024099991066,0.013660414108433296,0.12649110652152118,0.1264911388988825,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25306744697949707,0.26060755864212576,0.2848856622016968,2.808690742538136e-07,0.00034592180047571247,0.001962652736955749,0.0,0.0,0.0,1.1102324997495418e-06,0.0013582583078167122,0.007610480180903141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264.0,4264.0,4264.0
156,46800.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11392319425163516,0.12677500184967094,0.13393835548897992,0.013727426740766154,0.12649110662196247,0.1264911669931075,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530886877785095,0.26031408932218636,0.2842868991581938,5.106037206214592e-07,0.0002592476427862498,0.0018685179431693968,0.0,0.0,0.0,2.017960444204486e-06,0.0010168626430124576,0.007295199469554978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4258.0,4258.0,4258.0
157,47100.0,13.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.11540800290217973,0.12679112438111062,0.13462064659680958,0.012127152958061767,0.12649110664073646,0.12649116215679104,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530764031012567,0.2601187384391151,0.2829570790092549,4.69807585579105e-07,0.00041993172297869017,0.0017493609238391863,0.0,0.0,0.0,1.8582227793627935e-06,0.0016517348480875643,0.006948826788672106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4252.0,4252.0,4252.0
158,47400.0,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11551754191025321,0.126773380223913,0.13463204748481392,0.011643500925332766,0.12649110668597996,0.12649115837642444,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2530991141583122,0.26022474569577275,0.28231041803733814,4.797119418937465e-07,0.0001664874366607292,0.0016734354390294933,0.0,0.0,0.0,1.8975288094554884e-06,0.0006547460865377047,0.006627004977934749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4242.0,4242.0,4242.0
159,47700.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.11646961514814227,0.1267752985086175,0.13447483953802167,0.010960349908279866,0.12649110685732662,0.12649140249441942,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25310293148079543,0.25998873737507167,0.2835482726993815,4.851140923723391e-07,0.00023576626051264297,0.0020868299070867387,0.0,0.0,0.0,1.917906365592613e-06,0.0009286549626194023,0.00814793027350945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226.0,4226.0,4226.0
160,48000.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.11752729646522403,0.12680129097834014,0.13462616139486272,0.01028573475212613,0.12649110652356682,0.1264911353778386,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2531133902755701,0.25961157369474175,0.28304361452050064,2.7101906423148044e-07,0.000278926592558669,0.0014225135725566996,0.0,0.0,0.0,1.0714443501147871e-06,0.0010975976923826298,0.005629787570034722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214.0,4214.0,4214.0
161,48300.0,13.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11747300837072977,0.12680087350759153,0.13471269751315057,0.009857766956767378,0.1264911066280738,0.12649116442144487,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.25311880823723826,0.25947143191503924,0.2831502539065028,4.973105302346099e-07,0.00024870351812895735,0.0017447970296319694,0.0,0.0,0.0,1.9765363214130035e-06,0.0009777297104508233,0.0068176552047718815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4209.0,4209.0,4209.0
162,48600.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.11818960585218348,0.12680499012163884,0.13484639657643988,0.009529872663547285,0.12649110646000378,0.126491123325996,0.12649110640673517,0.12649110640673517,0.12649110640673517,0.0,0.0,0.0,0.0,0.0,0.0,0.2531307177228418,0.259354120370303,0.2825766311616016,6.284405988978826e-08,0.00022231164297038586,0.002444438116455508,0.0,0.0,0.0,2.4848158951032306e-07,0.000875571428614413,0.009525400254218701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4204.0,4204.0,4204.0
